symbol,arm,signal_date,entry_date,exit_signal_date,exit_date,entry_price,exit_price,ret,hold_bars,entry_bar,exit_bar,closed,base_rate,base_n
DELL,b_20_80|none|death_cross,2018-04-04,2018-04-05,2018-04-06,2018-04-09,18.745731764539116,18.22820365466655,-0.02760778380770179,2,410,412,True,0.5475530932594644,2166
DELL,b_20_80|none|death_cross,2018-04-10,2018-04-11,2018-04-20,2018-04-23,18.49844176753171,18.574921504468257,0.0041343880688795576,8,414,422,True,0.6143518518518518,2160
DELL,b_20_80|none|death_cross,2018-05-03,2018-05-04,2018-05-29,2018-05-30,18.067591417056956,20.698569392459504,0.1456186336447003,17,431,448,True,0.6331938633193863,2151
DELL,b_20_80|none|death_cross,2018-07-02,2018-07-03,2018-07-16,2018-07-17,23.74000022236809,23.98984314520289,0.01052413312951006,9,472,481,True,0.6095414543770264,2159
DELL,b_20_80|none|death_cross,2018-08-03,2018-08-06,2018-08-20,2018-08-21,23.673719704374797,24.283021064178527,0.025737457713125522,11,495,506,True,0.6110338433008808,2157
DELL,b_20_80|none|death_cross,2018-08-22,2018-08-23,2018-08-24,2018-08-27,24.43089369536484,24.474233687745514,0.0017739830937455459,2,508,510,True,0.5475530932594644,2166
DELL,b_20_80|none|death_cross,2018-08-29,2018-08-30,2018-09-04,2018-09-05,24.392647597926384,24.428337274503868,0.001463132545747925,3,513,516,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2018-09-10,2018-09-11,2018-09-17,2018-09-18,24.604247171348373,24.759755396237633,0.006320381347426407,5,520,525,True,0.5829865926953306,2163
DELL,b_20_80|none|death_cross,2018-09-26,2018-09-27,2018-10-08,2018-10-09,24.60169995229617,24.290669903798552,-0.012642624253637713,8,532,540,True,0.6143518518518518,2160
DELL,b_20_80|none|death_cross,2018-10-15,2018-10-16,2018-10-23,2018-10-24,24.32381645215655,23.60233339628989,-0.029661589384452625,6,545,551,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2018-10-31,2018-11-01,2018-11-19,2018-11-20,23.171485020186008,26.03700809305865,0.12366592259306297,13,557,570,True,0.6176334106728538,2155
DELL,b_20_80|none|death_cross,2018-11-28,2018-11-29,2018-12-03,2018-12-04,26.92420141727073,26.768689798647987,-0.005775904592772441,3,576,579,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2018-12-13,2018-12-14,2018-12-20,2018-12-21,26.743192277946136,26.381183533882023,-0.013536482118578053,5,586,591,True,0.5829865926953306,2163
DELL,b_20_80|none|death_cross,2019-01-07,2019-01-08,2019-01-10,2019-01-11,21.704263109952063,20.695937659722812,-0.04645748372663727,3,601,604,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2019-03-13,2019-03-14,2019-03-25,2019-03-26,25.783595696729755,26.667609707582862,0.034285908810043564,8,646,654,True,0.6143518518518518,2160
DELL,b_20_80|none|death_cross,2019-04-01,2019-04-02,2019-04-16,2019-04-17,27.721971927386303,29.057192527273504,0.04816470499950798,11,659,670,True,0.6110338433008808,2157
DELL,b_20_80|none|death_cross,2019-04-23,2019-04-24,2019-04-29,2019-04-30,29.91818481195981,30.22666522587269,0.01031079979790639,4,674,678,True,0.5670055452865065,2164
DELL,b_20_80|none|death_cross,2019-05-15,2019-05-16,2019-05-23,2019-05-24,31.331686588148642,30.39702546881274,-0.0298311779899344,6,690,696,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2019-06-19,2019-06-20,2019-06-27,2019-06-28,25.323176679016406,24.245793300121473,-0.04254534857736414,6,714,720,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2019-07-03,2019-07-05,2019-07-09,2019-07-10,24.00176823055873,23.725511494494913,-0.01150984933318755,3,724,727,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2019-07-10,2019-07-11,2019-07-22,2019-07-23,24.06162329125432,26.10589589879756,0.08495987917350001,8,728,736,True,0.6143518518518518,2160
DELL,b_20_80|none|death_cross,2019-07-31,2019-08-01,2019-08-02,2019-08-05,26.676815977669225,23.48609669025302,-0.11960645116295399,2,743,745,True,0.5475530932594644,2166
DELL,b_20_80|none|death_cross,2019-08-16,2019-08-19,2019-08-23,2019-08-26,22.703380870484484,21.179383427835056,-0.06712645360368774,5,755,760,True,0.5829865926953306,2163
DELL,b_20_80|none|death_cross,2019-08-29,2019-08-30,2019-09-13,2019-09-16,23.41242733687683,24.402335542394418,0.042281314588786145,10,764,774,True,0.6116774791473587,2158
DELL,b_20_80|none|death_cross,2019-09-25,2019-09-26,2019-09-26,2019-09-27,24.402335573885104,24.13529055188472,-0.01094342060790987,1,782,783,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2019-10-11,2019-10-14,2019-10-21,2019-10-22,23.136175847178315,23.163805825676167,0.0011942327323390955,6,794,800,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2019-10-24,2019-10-25,2019-11-08,2019-11-11,23.532139870071003,24.77987970097053,0.0530227951129274,11,803,814,True,0.6110338433008808,2157
DELL,b_20_80|none|death_cross,2019-11-19,2019-11-20,2019-11-20,2019-11-21,25.70072779793709,25.43367947547543,-0.010390691055959023,1,821,822,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2020-01-02,2020-01-03,2020-01-03,2020-01-06,23.665663765716115,23.062508691021073,-0.025486505709965246,1,850,851,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2020-01-14,2020-01-15,2020-01-21,2020-01-22,23.347970534731417,22.790858693311066,-0.023861253404942273,4,858,862,True,0.5670055452865065,2164
DELL,b_20_80|none|death_cross,2020-01-23,2020-01-24,2020-01-24,2020-01-27,23.274306063805074,22.40410737800137,-0.037388813372914664,1,864,865,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2020-02-03,2020-02-04,2020-02-21,2020-02-24,23.02107060997655,22.915177569130265,-0.004599831286751566,13,871,884,True,0.6176334106728538,2155
DELL,b_20_80|none|death_cross,2020-03-10,2020-03-11,2020-03-12,2020-03-13,17.330260105556846,16.197632095509448,-0.06535551129346451,2,896,898,True,0.5475530932594644,2166
DELL,b_20_80|none|death_cross,2020-03-13,2020-03-16,2020-03-17,2020-03-18,13.435097675179213,13.352220585001458,-0.006168700234376878,2,899,901,True,0.5475530932594644,2166
DELL,b_20_80|none|death_cross,2020-03-18,2020-03-19,2020-04-01,2020-04-02,13.352221207947014,16.842216860166193,0.26137940630746836,10,902,912,True,0.6116774791473587,2158
DELL,b_20_80|none|death_cross,2020-04-08,2020-04-09,2020-04-20,2020-04-21,19.18576197774654,18.384628385687254,-0.041756673151085555,7,917,924,True,0.6062008329477094,2161
DELL,b_20_80|none|death_cross,2020-04-27,2020-04-28,2020-05-04,2020-05-05,18.87267548313379,18.877276005848934,0.00024376632339473403,5,929,934,True,0.5829865926953306,2163
DELL,b_20_80|none|death_cross,2020-05-08,2020-05-11,2020-05-13,2020-05-14,19.917828040140005,18.490525172385475,-0.07165956372743632,3,938,941,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2020-05-18,2020-05-19,2020-06-09,2020-06-10,20.069772821287707,23.053299362621484,0.1486577136622691,15,944,959,True,0.6316767301439852,2153
DELL,b_20_80|none|death_cross,2020-06-19,2020-06-22,2020-07-07,2020-07-08,22.381084169367604,24.48981368789639,0.09421927474876068,11,967,978,True,0.6110338433008808,2157
DELL,b_20_80|none|death_cross,2020-07-16,2020-07-17,2020-07-28,2020-07-29,27.054365205643485,27.36284435853438,0.011402195192757647,8,985,993,True,0.6143518518518518,2160
DELL,b_20_80|none|death_cross,2020-08-05,2020-08-06,2020-08-13,2020-08-14,27.74498985297246,27.523994302663315,-0.007965241705989223,6,999,1005,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2020-08-24,2020-08-25,2020-09-04,2020-09-08,28.343544182530447,29.029571115003616,0.02420399255841832,9,1012,1021,True,0.6095414543770264,2159
DELL,b_20_80|none|death_cross,2020-09-14,2020-09-15,2020-09-18,2020-09-21,31.078449019222877,29.821492608003314,-0.04044463127622944,4,1026,1030,True,0.5670055452865065,2164
DELL,b_20_80|none|death_cross,2020-09-28,2020-09-29,2020-10-07,2020-10-08,31.073838409218425,31.07844541951652,0.0001482600970443837,7,1036,1043,True,0.6062008329477094,2161
DELL,b_20_80|none|death_cross,2020-10-08,2020-10-09,2020-10-15,2020-10-16,31.810511425979012,32.60704724669275,0.025040019320884843,5,1044,1049,True,0.5829865926953306,2163
DELL,b_20_80|none|death_cross,2020-11-04,2020-11-05,2020-11-25,2020-11-27,29.0986285105997,31.934824815957928,0.09746838426852644,15,1063,1078,True,0.6316767301439852,2153
DELL,b_20_80|none|death_cross,2021-01-05,2021-01-06,2021-01-13,2021-01-14,33.75809371073273,32.828050788181336,-0.027550220415902937,6,1104,1110,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2021-01-20,2021-01-21,2021-01-27,2021-01-28,35.71029447826284,33.9975150550617,-0.047963183956484134,5,1114,1119,True,0.5829865926953306,2163
DELL,b_20_80|none|death_cross,2021-02-02,2021-02-03,2021-02-16,2021-02-17,35.33734886409429,36.299617487277814,0.027230922921930745,9,1123,1132,True,0.6095414543770264,2159
DELL,b_20_80|none|death_cross,2021-02-24,2021-02-25,2021-02-25,2021-02-26,37.2941357614438,37.14680040248551,-0.003950630734567362,1,1138,1139,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2021-03-01,2021-03-02,2021-03-18,2021-03-19,38.214981098181084,40.38816369407695,0.05686729480024,13,1141,1154,True,0.6176334106728538,2155
DELL,b_20_80|none|death_cross,2021-03-29,2021-03-30,2021-04-14,2021-04-15,40.369750148595564,45.148927139997866,0.11838510205812036,11,1161,1172,True,0.6110338433008808,2157
DELL,b_20_80|none|death_cross,2021-05-06,2021-05-07,2021-05-12,2021-05-13,46.042141190839615,43.72622536886639,-0.05029991573098247,4,1188,1192,True,0.5670055452865065,2164
DELL,b_20_80|none|death_cross,2021-05-14,2021-05-17,2021-06-14,2021-06-15,45.12130708889185,47.368147114572075,0.04979554384924634,20,1194,1214,True,0.633147113594041,2148
DELL,b_20_80|none|death_cross,2021-06-29,2021-06-30,2021-07-01,2021-07-02,46.64069209740534,45.6507878529734,-0.02122404706955472,2,1225,1227,True,0.5475530932594644,2166
DELL,b_20_80|none|death_cross,2021-07-09,2021-07-12,2021-07-12,2021-07-13,46.09279040325947,44.545775746386866,-0.0335630506059188,1,1232,1233,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2021-07-20,2021-07-21,2021-08-02,2021-08-03,44.06232539268069,44.55037769988461,0.011076408311509356,9,1239,1248,True,0.6095414543770264,2159
DELL,b_20_80|none|death_cross,2021-08-03,2021-08-04,2021-08-04,2021-08-05,45.11669371714162,45.12130168520359,0.00010213443588891202,1,1249,1250,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2021-08-05,2021-08-06,2021-08-16,2021-08-17,45.29626494574916,45.65539394970081,0.007928446294231506,7,1251,1258,True,0.6062008329477094,2161
DELL,b_20_80|none|death_cross,2021-08-23,2021-08-24,2021-08-27,2021-08-30,46.5025599382189,44.91870774991012,-0.03405946232665502,4,1263,1267,True,0.5670055452865065,2164
DELL,b_20_80|none|death_cross,2021-09-13,2021-09-14,2021-09-22,2021-09-23,45.503452936013936,46.40127067490935,0.019730760655854107,7,1277,1284,True,0.6062008329477094,2161
DELL,b_20_80|none|death_cross,2021-09-24,2021-09-27,2021-10-06,2021-10-07,47.62138883782564,48.873733781464,0.026297950862021358,8,1286,1294,True,0.6143518518518518,2160
DELL,b_20_80|none|death_cross,2021-10-15,2021-10-18,2021-10-26,2021-10-27,49.93270409451072,50.54966901515171,0.012355928480725087,7,1301,1308,True,0.6062008329477094,2161
DELL,b_20_80|none|death_cross,2021-11-05,2021-11-08,2021-11-17,2021-11-18,51.20715375804056,50.78929117868626,-0.008160238339524728,8,1316,1324,True,0.6143518518518518,2160
DELL,b_20_80|none|death_cross,2021-11-24,2021-11-26,2021-12-09,2021-12-10,51.32524873958138,52.37900315646472,0.02053091690271147,10,1329,1339,True,0.6116774791473587,2158
DELL,b_20_80|none|death_cross,2021-12-22,2021-12-23,2022-01-06,2022-01-07,50.507681590146035,52.778698125133886,0.04496378498257814,10,1348,1358,True,0.6116774791473587,2158
DELL,b_20_80|none|death_cross,2022-01-10,2022-01-11,2022-01-18,2022-01-19,54.50468197897757,54.50469156434577,1.7586320755214047e-07,5,1360,1365,True,0.5829865926953306,2163
DELL,b_20_80|none|death_cross,2022-01-31,2022-02-01,2022-02-11,2022-02-14,51.67044757188593,53.77796296505508,0.04078763572227806,9,1374,1383,True,0.6095414543770264,2159
DELL,b_20_80|none|death_cross,2022-03-02,2022-03-03,2022-03-07,2022-03-08,48.49100712697307,45.19347241842611,-0.0680030154851683,3,1395,1398,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2022-03-09,2022-03-10,2022-03-31,2022-04-01,46.61060015864022,44.12154444771678,-0.05340106547549017,16,1400,1416,True,0.6282527881040892,2152
DELL,b_20_80|none|death_cross,2022-04-28,2022-04-29,2022-05-06,2022-05-09,43.671347745459144,41.13742075541256,-0.058022642324109475,6,1435,1441,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2022-05-16,2022-05-17,2022-05-18,2022-05-19,42.07050148827787,38.88706874727155,-0.07566899914167469,2,1447,1449,True,0.5475530932594644,2166
DELL,b_20_80|none|death_cross,2022-05-23,2022-05-24,2022-06-09,2022-06-10,37.28622060145137,45.37282894270949,0.21687927096969828,12,1452,1464,True,0.6150278293135436,2156
DELL,b_20_80|none|death_cross,2022-06-21,2022-06-22,2022-06-29,2022-06-30,44.52208166526289,42.68338158754567,-0.041298609789663376,6,1471,1477,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2022-07-13,2022-07-14,2022-08-02,2022-08-03,38.98769891327164,40.755705967047255,0.045347817466954154,14,1486,1500,True,0.6188486536675951,2154
DELL,b_20_80|none|death_cross,2022-08-10,2022-08-11,2022-08-19,2022-08-22,43.705667949887626,43.30926698429005,-0.009069783947749932,7,1506,1513,True,0.6062008329477094,2161
DELL,b_20_80|none|death_cross,2022-10-03,2022-10-04,2022-10-10,2022-10-11,33.721860565773596,31.71218982094567,-0.05959548824146632,5,1543,1548,True,0.5829865926953306,2163
DELL,b_20_80|none|death_cross,2022-10-18,2022-10-19,2022-11-02,2022-11-03,31.674337024914642,34.587664799465344,0.09197754548924308,11,1554,1565,True,0.6110338433008808,2157
DELL,b_20_80|none|death_cross,2022-11-07,2022-11-08,2022-11-09,2022-11-10,37.389299834222314,38.189773863413734,0.021409174088324212,2,1568,1570,True,0.5475530932594644,2166
DELL,b_20_80|none|death_cross,2022-11-22,2022-11-23,2022-11-29,2022-11-30,40.81456872639356,40.44226139302457,-0.009121922514110148,4,1579,1583,True,0.5670055452865065,2164
DELL,b_20_80|none|death_cross,2022-11-30,2022-12-01,2022-12-05,2022-12-06,41.88496164827541,40.03270708647679,-0.04422242468198323,3,1584,1587,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2023-01-23,2023-01-24,2023-02-06,2023-02-07,37.72053806284021,38.33983037489339,0.01641790769319007,10,1619,1629,True,0.6116774791473587,2158
DELL,b_20_80|none|death_cross,2023-02-09,2023-02-10,2023-02-16,2023-02-17,39.2969229702482,39.96313650055553,0.01695332560291618,5,1632,1637,True,0.5829865926953306,2163
DELL,b_20_80|none|death_cross,2023-03-03,2023-03-06,2023-03-06,2023-03-07,37.776838131418906,36.70715826900414,-0.028315759479222158,1,1647,1648,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2023-03-28,2023-03-29,2023-04-06,2023-04-10,36.500724927346816,37.439040746810434,0.025706772162232383,7,1664,1671,True,0.6062008329477094,2161
DELL,b_20_80|none|death_cross,2023-05-01,2023-05-02,2023-05-11,2023-05-12,42.599484307653796,42.32501802445543,-0.006442948492431655,8,1687,1695,True,0.6143518518518518,2160
DELL,b_20_80|none|death_cross,2023-05-18,2023-05-19,2023-05-23,2023-05-24,44.823628481787125,43.59325449867666,-0.027449227668179477,3,1700,1703,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2023-05-25,2023-05-26,2023-05-30,2023-05-31,45.57133872325376,43.517537036297526,-0.045067837471894134,2,1705,1707,True,0.5475530932594644,2166
DELL,b_20_80|none|death_cross,2023-06-07,2023-06-08,2023-07-06,2023-07-07,45.419899203502595,51.032313355735305,0.12356729650778053,19,1713,1732,True,0.6281991624011168,2149
DELL,b_20_80|none|death_cross,2023-08-03,2023-08-04,2023-08-16,2023-08-17,51.07280493803874,52.70247715029537,0.03190880575746213,9,1752,1761,True,0.6095414543770264,2159
DELL,b_20_80|none|death_cross,2023-08-23,2023-08-24,2023-09-14,2023-09-15,54.741963674028355,67.56972348285207,0.23433137848706154,15,1766,1781,True,0.6316767301439852,2153
DELL,b_20_80|none|death_cross,2023-09-25,2023-09-26,2023-09-26,2023-09-27,66.5213982298105,66.521409789038,1.7376705563343364e-07,1,1788,1789,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2023-09-29,2023-10-02,2023-10-02,2023-10-03,65.38729432600695,65.51118507592578,0.0018947220740030968,1,1792,1793,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2023-10-06,2023-10-09,2023-10-18,2023-10-19,63.12861817596477,64.08164301321113,0.015096557865244442,8,1797,1805,True,0.6143518518518518,2160
DELL,b_20_80|none|death_cross,2023-10-27,2023-10-30,2023-11-15,2023-11-16,63.207059542371894,69.77217574460428,0.10386681882949089,13,1812,1825,True,0.6176334106728538,2155
DELL,b_20_80|none|death_cross,2023-11-30,2023-12-01,2023-12-01,2023-12-04,68.87126615970226,67.92242603270935,-0.013777010063858675,1,1835,1836,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2023-12-13,2023-12-14,2024-01-02,2024-01-03,68.04703174630762,71.71774292419855,0.05394373690796739,12,1844,1856,True,0.6150278293135436,2156
DELL,b_20_80|none|death_cross,2024-01-08,2024-01-09,2024-01-09,2024-01-10,75.87723608472062,74.59296107369984,-0.01692569573286551,1,1860,1861,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2024-01-11,2024-01-12,2024-01-17,2024-01-18,76.61521590904871,75.43635246868357,-0.015386805693592187,3,1863,1866,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2024-01-24,2024-01-25,2024-01-31,2024-02-01,81.34734545491963,80.4809391327713,-0.010650701842858212,5,1871,1876,True,0.5829865926953306,2163
DELL,b_20_80|none|death_cross,2024-02-01,2024-02-02,2024-02-06,2024-02-07,82.43519031849966,80.32690462928844,-0.025575069106598458,3,1877,1880,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2024-02-09,2024-02-12,2024-02-13,2024-02-14,83.27273437508946,81.88645505777099,-0.016647457630899698,2,1883,1885,True,0.5475530932594644,2166
DELL,b_20_80|none|death_cross,2024-02-14,2024-02-15,2024-02-15,2024-02-16,82.29078635508391,80.19213162415963,-0.025502912584509874,1,1886,1887,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2024-02-22,2024-02-23,2024-03-06,2024-03-07,85.73721616576195,115.5228661501556,0.34740631100975916,9,1891,1900,True,0.6095414543770264,2159
DELL,b_20_80|none|death_cross,2024-03-21,2024-03-22,2024-04-08,2024-04-09,108.6973916622995,121.71298571161438,0.11974154899458544,11,1911,1922,True,0.6110338433008808,2157
DELL,b_20_80|none|death_cross,2024-04-23,2024-04-24,2024-05-01,2024-05-02,121.78039382950254,117.55709168023962,-0.034679655866244885,6,1933,1939,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2024-05-02,2024-05-03,2024-05-20,2024-05-21,121.27785641441108,140.18134216294956,0.15586922714023377,12,1940,1952,True,0.6150278293135436,2156
DELL,b_20_80|none|death_cross,2024-06-13,2024-06-14,2024-06-24,2024-06-25,128.89335033936854,134.64364239039853,0.04461279062022827,6,1969,1975,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2024-07-03,2024-07-05,2024-07-12,2024-07-15,137.4269998352727,136.0256481538111,-0.010197062317749417,6,1982,1988,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2024-09-11,2024-09-12,2024-09-27,2024-09-30,105.41582021400838,115.40461232745125,0.09475610105925525,12,2030,2042,True,0.6150278293135436,2156
DELL,b_20_80|none|death_cross,2024-10-08,2024-10-09,2024-10-18,2024-10-21,117.95514440149792,122.67802061721473,0.0400395950484449,8,2049,2057,True,0.6143518518518518,2160
DELL,b_20_80|none|death_cross,2024-10-30,2024-10-31,2024-11-13,2024-11-14,123.60061454795914,132.2429260311519,0.06992126628819806,10,2065,2075,True,0.6116774791473587,2158
DELL,b_20_80|none|death_cross,2024-11-21,2024-11-22,2024-11-27,2024-11-29,138.68572509188763,121.94611496855826,-0.12070175291825003,4,2081,2085,True,0.5670055452865065,2164
DELL,b_20_80|none|death_cross,2024-12-20,2024-12-23,2025-01-08,2025-01-10,113.40111778005262,114.76365349641512,0.012015187707454578,11,2101,2112,True,0.6110338433008808,2157
DELL,b_20_80|none|death_cross,2025-01-22,2025-01-23,2025-01-27,2025-01-28,110.12268183547052,101.74865082414281,-0.07604274497999397,3,2120,2123,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2025-02-05,2025-02-06,2025-02-21,2025-02-24,102.5694548584043,113.45469653554231,0.10612556820317454,11,2130,2141,True,0.6110338433008808,2157
DELL,b_20_80|none|death_cross,2025-03-12,2025-03-13,2025-03-26,2025-03-27,91.8014740960953,92.84698317573563,0.011388804917728423,10,2154,2164,True,0.6116774791473587,2158
DELL,b_20_80|none|death_cross,2025-04-09,2025-04-10,2025-05-01,2025-05-02,78.36591498474372,92.66555318626327,0.1824726758349391,15,2174,2189,True,0.6316767301439852,2153
DELL,b_20_80|none|death_cross,2025-06-06,2025-06-09,2025-06-11,2025-06-12,112.6088556236043,110.16018719549426,-0.02174490109636429,3,2214,2217,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2025-06-12,2025-06-13,2025-06-13,2025-06-16,109.50131025952996,109.39313737904624,-0.000987868366390643,1,2218,2219,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2025-06-17,2025-06-18,2025-06-30,2025-07-01,113.69058464884002,120.0334998571408,0.0557910334254359,8,2221,2229,True,0.6143518518518518,2160
DELL,b_20_80|none|death_cross,2025-07-09,2025-07-10,2025-07-14,2025-07-15,124.891481633028,125.0685012215365,0.0014173872084297656,3,2235,2238,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2025-07-18,2025-07-21,2025-07-22,2025-07-23,128.45137526667526,123.96037078511085,-0.034962681187653444,2,2242,2244,True,0.5475530932594644,2166
DELL,b_20_80|none|death_cross,2025-07-24,2025-07-25,2025-08-01,2025-08-04,126.34992595101902,127.02136443507455,0.005314118540250101,6,2246,2252,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2025-08-07,2025-08-08,2025-08-19,2025-08-20,133.30133452585707,132.31392061700237,-0.007407382021844433,8,2256,2264,True,0.6143518518518518,2160
DELL,b_20_80|none|death_cross,2025-08-28,2025-08-29,2025-08-29,2025-09-02,122.46937136550017,117.61127540916316,-0.03966784431217829,1,2271,2272,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2025-09-04,2025-09-05,2025-09-09,2025-09-10,125.64884822914073,121.87692422318192,-0.030019566905063133,3,2275,2278,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2025-09-11,2025-09-12,2025-09-24,2025-09-25,124.31583902278659,127.75205838326258,0.027641042263698568,9,2280,2289,True,0.6095414543770264,2159
DELL,b_20_80|none|death_cross,2025-09-30,2025-10-01,2025-10-03,2025-10-06,139.13697664748523,143.6889633391522,0.032715866057660525,3,2293,2296,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2025-10-07,2025-10-08,2025-10-10,2025-10-13,152.76334714402006,153.5927590223274,0.005429390582319504,3,2298,2301,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2025-10-23,2025-10-24,2025-11-03,2025-11-04,156.1714448152295,154.06075961605777,-0.013515180074494038,7,2310,2317,True,0.6062008329477094,2161
DELL,b_20_80|none|death_cross,2025-12-24,2025-12-26,2026-01-05,2026-01-06,127.48386370404718,123.9660410829117,-0.027594257962733848,6,2353,2359,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2026-01-16,2026-01-20,2026-01-20,2026-01-21,115.95899889955395,111.79876314986664,-0.03587678221757484,1,2368,2369,True,0.543608675588371,2167
DELL,b_20_80|none|death_cross,2026-01-22,2026-01-23,2026-02-05,2026-02-06,114.87414703414414,116.34715616109715,0.01282280795969859,10,2371,2381,True,0.6116774791473587,2158
DELL,b_20_80|none|death_cross,2026-02-06,2026-02-09,2026-02-12,2026-02-13,119.73107241578485,114.92392064127554,-0.04014957585793366,4,2382,2386,True,0.5670055452865065,2164
DELL,b_20_80|none|death_cross,2026-02-20,2026-02-23,2026-03-10,2026-03-11,120.68653777648149,144.9711453981897,0.20122051779034966,12,2391,2403,True,0.6150278293135436,2156
DELL,b_20_80|none|death_cross,2026-03-13,2026-03-16,2026-03-18,2026-03-19,152.32618236465754,145.89674395530338,-0.04220836043775167,3,2406,2409,True,0.5658198614318707,2165
DELL,b_20_80|none|death_cross,2026-04-07,2026-04-08,2026-04-15,2026-04-16,184.88150210478346,178.7207838962899,-0.033322523553502514,6,2422,2428,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2026-04-16,2026-04-17,2026-04-28,2026-04-29,191.9180747200459,205.72005851022732,0.07191601838604633,8,2429,2437,True,0.6143518518518518,2160
DELL,b_20_80|none|death_cross,2026-05-06,2026-05-07,2026-05-12,2026-05-13,234.8718795690508,244.19647326480572,0.03970076670252709,4,2443,2447,True,0.5670055452865065,2164
DELL,b_20_80|none|death_cross,2026-05-21,2026-05-22,2026-06-04,2026-06-05,267.6576992130913,405.10058042853086,0.5135024384485076,9,2454,2463,True,0.6095414543770264,2159
DELL,b_20_80|none|death_cross,2026-06-16,2026-06-17,2026-06-25,2026-06-26,411.3203037085567,395.5962875486384,-0.03822815459909723,6,2471,2477,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2026-06-30,2026-07-01,2026-07-02,2026-07-06,417.3104222929527,394.5380523440695,-0.05456937745230084,2,2480,2482,True,0.5475530932594644,2166
DELL,b_20_80|none|death_cross,2026-07-08,2026-07-09,2026-07-15,2026-07-16,443.0977914890651,403.8227022641402,-0.08863751970628841,5,2485,2490,True,0.5829865926953306,2163
DELL,b_20_80|none|death_cross,2026-07-22,2026-07-23,2026-07-28,2026-07-29,438.0,388.5,-0.113013698630137,4,2495,2499,True,0.5670055452865065,2164
DELL,b_20_80|none|death_cross,2026-08-03,2026-08-04,2026-08-11,2026-08-12,449.2799987792969,459.2799987792969,0.022257834818309785,6,2503,2509,True,0.5883441258094357,2162
DELL,b_20_80|none|death_cross,2026-08-12,2026-08-13,2026-08-17,2026-08-18,499.67999267578125,466.9800109863281,-0.0654418471196837,3,2510,2513,True,0.5658198614318707,2165
GOOGL,b_20_80|none|death_cross,2018-01-03,2018-01-04,2018-01-18,2018-01-19,54.37236318538446,56.40137921915933,0.03731704702362992,10,3368,3378,True,0.592678405931418,2158
GOOGL,b_20_80|none|death_cross,2018-02-14,2018-02-15,2018-02-28,2018-03-01,53.6963625203302,54.98939230844641,0.024080398139197046,9,3397,3406,True,0.5961093098656786,2159
GOOGL,b_20_80|none|death_cross,2018-03-07,2018-03-08,2018-03-16,2018-03-19,55.36903444202424,55.396785995831834,0.0005012107234172447,7,3411,3418,True,0.5826006478482184,2161
