ticker,days,median_dollar_volume,half_spread_bps,zero_volume_share,participation,cap_tier,fail_participation,fail_dollar_volume,fail_zero_volume,dropped,fail_history
PLMR,1847,12462224.812316895,27.539528261917344,0.0,5.1355196173917794e-05,small,False,False,False,False,False
PLUS,4184,4486171.529388428,21.479000032704434,0.0,0.0001426606173677107,small,False,False,False,False,False
PLXS,4184,8880286.602401733,18.847481712265193,0.0,7.20697460177589e-05,small,False,False,False,False,False
PMT,4184,4519494.156074524,12.981568028144276,0.0,0.00014160876812724585,small,False,False,False,False,False
POOL,4184,28014633.712768555,17.206032541472744,0.0,2.2845203209217752e-05,small,False,False,False,False,False
POWI,4184,12774922.73426056,19.21499575749181,0.0,5.009815036169333e-05,small,False,False,False,False,False
POWL,4184,1408923.3778953552,26.909382330581916,0.0,0.0004542475552900753,small,False,False,False,False,False
PPLI,4184,48856604.22040057,12.990038900679922,0.0,1.3099559623768561e-05,small,False,False,False,False,False
PRDO,4184,5262130.460357666,30.349242556407123,0.0,0.00012162374247872588,small,False,False,False,False,False
PRG,4184,15768279.096521378,9.440079194284538,0.009082217973231358,4.058781532736757e-05,small,False,False,False,False,False
PRGO,4184,49354950.26664734,14.298872416816478,0.0,1.296729095141027e-05,small,False,False,False,False,False
PRGS,4184,9852383.498954773,15.811332035895814,0.0,6.49589005612598e-05,small,False,False,False,False,False
PRIM,4184,4972413.58165741,20.352724893644815,0.0,0.00012871013029987634,small,False,False,False,False,False
PRK,4184,2320617.5048828125,20.469964884652498,0.0,0.0002757886634283227,small,False,False,False,False,False
PRKS,3356,33136812.081050873,20.473488774055106,0.0,1.931386756319812e-05,small,False,False,False,False,False
PRLB,3644,13327355.91430664,11.717004166527623,0.0,4.802152835979815e-05,small,False,False,False,False,False
PRSU,4184,2857345.203268051,14.554615012215155,0.0,0.00022398413718720733,small,False,False,False,False,False
PRVA,1336,16936182.293891907,32.63786626772976,0.0,3.778891776754306e-05,small,False,False,False,False,False
PSMT,4184,9147211.503219604,21.802425667139264,0.0,6.996667779844546e-05,small,False,False,False,False,False
PTCT,3313,22357842.309951782,43.15518214519639,0.0,2.8625302528192857e-05,small,False,False,False,False,False
PTEN,4184,50821121.15459442,19.834203861159285,0.0,1.2593189316960623e-05,small,False,False,False,False,False
PTGX,2521,8806215.047836304,50.931759928131235,0.0,7.267594494609222e-05,small,False,False,False,False,False
PTON,1735,112717441.99066162,40.316853792561126,0.0,5.677914515244433e-06,small,False,False,False,False,False
PZZA,4184,26401065.696907043,22.247293389461575,0.0,2.4241445680542273e-05,small,False,False,False,False,False
QDEL,4184,11151295.523262024,23.071938006117595,0.0,5.739243468751553e-05,small,False,False,False,False,False
QNST,4157,3268104.063606262,32.975578372667556,0.0,0.00019583219736698891,small,False,False,False,False,False
QRVO,2926,116763014.41459656,12.059013908386065,0.0,5.481187713495632e-06,small,False,False,False,False,False
QTWO,3125,19675915.57407379,17.10586549664595,0.0,3.252707593659854e-05,small,False,False,False,False,False
RAMP,4184,12778781.961917877,15.400624203732306,0.0,5.0083020581090415e-05,small,False,False,False,False,False
RAL,292,65528539.314842224,32.68907804125237,0.0,9.766736855296268e-06,small,False,False,False,True,True
RCUS,2121,11514646.639537811,47.37631336196497,0.0,5.558138430426807e-05,small,False,False,False,False,False
RDN,4184,25275929.063987732,14.114019483966418,0.0,2.532053315942597e-05,small,False,False,False,False,False
RDNT,4184,2589681.5623283386,36.81489280974448,0.0,0.0002471346320373795,small,False,False,False,False,False
RELY,1233,25418263.90800476,24.84602765822886,0.0,2.5178745579018485e-05,small,False,False,False,True,True
RES,4184,11013537.659144402,18.287880911850824,0.0,5.8110302048916685e-05,small,False,False,False,False,False
REYN,1648,12029002.174949646,15.756708860008365,0.0,5.320474555510495e-05,small,False,False,False,False,False
REX,4184,2963324.9519348145,25.35198744265299,0.0002390057361376673,0.00021597361422753556,small,False,False,False,False,False
REZI,1963,16451696.834945679,13.497436516613293,0.0,3.8901762317948355e-05,small,False,False,False,False,False
RHI,4184,42506676.609802246,5.165767143424938,0.0,1.5056458209494855e-05,small,False,False,False,False,False
RITM,3347,22654697.6020813,10.619331742457065,0.0,2.825021155617645e-05,small,False,False,False,False,False
RNG,3244,41995121.0108757,19.968781342614335,0.0,1.5239865598535977e-05,small,False,False,False,False,False
RNST,4184,4468827.841472626,21.551840061285695,0.0,0.00014321428855695165,small,False,False,False,False,False
ROAD,2086,7052212.691307068,34.11306557481817,0.0,9.075165880758219e-05,small,False,False,False,False,False
ROCK,4184,6078776.445007324,21.679775664944895,0.0,0.0001052843455899173,small,False,False,False,False,False
ROG,4184,10175319.993972778,16.36150735237545,0.0,6.289728484009307e-05,small,False,False,False,False,False
RRR,2595,17182948.40812683,15.420843148023014,0.0,3.724622717817777e-05,small,False,False,False,False,False
RSI,1589,12449184.862613678,26.018855359599293,0.01195720578980491,5.1408988384612476e-05,small,False,False,True,True,False
RUN,2778,91293889.81752396,25.23153283598335,0.0,7.010326773009855e-06,small,False,False,False,False,False
RUSHA,4183,5579235.20565033,22.069877249731345,0.0,0.00011471106279080056,small,False,False,False,False,False
RXO,957,21127636.052131653,31.448953262585558,0.0,3.0292078035650743e-05,small,False,False,False,True,True
SAFE,4184,5573849.60751915,15.186224961257393,0.0,0.00011482189959640047,small,False,False,False,False,False
SABR,3105,33375396.345710754,17.52650079865578,0.0,1.917580223979122e-05,small,False,False,False,False,False
SAFT,4184,2316284.19342041,18.415912240211746,0.0,0.00027630460969252867,small,False,False,False,False,False
SAH,4184,7434491.856575012,23.431462253546663,0.0,8.60852378813205e-05,small,False,False,False,False,False
SBCF,4184,3819660.488796234,27.380050640105157,0.0,0.00016755415877333537,small,False,False,False,False,False
SBH,4184,24014039.78061676,16.484270027389073,0.0,2.6651076030805288e-05,small,False,False,False,False,False
SBSI,4184,2051037.3484344482,21.476026173062174,0.0,0.000312037223743639,small,False,False,False,False,False
SCHL,4184,4263953.968811035,18.775131900061645,0.0,0.00015009542895662596,small,False,False,False,False,False
SCL,4184,5011950.09727478,16.605998355448317,0.0,0.00012769480692714725,small,False,False,False,False,False
SCSC,4184,3818879.997253418,19.000570714399334,0.0,0.00016758840300305203,small,False,False,False,False,False
SDGR,1644,21801426.773643494,19.12308181793801,0.0,2.935587687195401e-05,small,False,False,False,False,False
SEDG,2869,91033033.23001862,15.431696316155316,0.0,7.0304149745606485e-06,small,False,False,False,False,False
SEI,2332,3275392.55862236,22.71762637885235,0.0,0.00019539642609104108,small,False,False,False,False,False
SEZL,738,34805898.165893555,28.931546543033758,0.0013550135501355014,1.83876881139398e-05,small,False,False,False,True,True
SFBS,3087,6808734.006881714,16.095236361339026,0.0,9.399691621865975e-05,small,False,False,False,False,False
SFNC,4184,5839111.172962189,21.375696518591845,0.0,0.00010960572269346383,small,False,False,False,False,False
SHAK,2907,51503618.37615967,15.504927357810123,0.0,1.2426311396720185e-05,small,False,False,False,False,False
SHEN,4184,2379315.9950256348,27.93988705683855,0.0,0.00026898486848238274,small,False,False,False,False,False
SHO,4184,16822204.328083992,13.942932849522816,0.0,3.804495460393058e-05,small,False,False,False,False,False
SHOO,4184,17862448.033809662,20.19744737565309,0.0,3.582935546060773e-05,small,False,False,False,False,False
SIG,4184,50037125.433540344,17.69348684497635,0.0,1.2790502940662578e-05,small,False,False,False,False,False
SKT,4184,15003444.140625,15.736525363557742,0.0,4.265687224889015e-05,small,False,False,False,False,False
SKY,4184,2542206.1819314957,26.526011633764334,0.0007170172084130019,0.00025174984017769413,small,False,False,False,False,False
SKYW,4184,10293297.988891602,21.9302965819587,0.0,6.217637929948983e-05,small,False,False,False,False,False
SLG,4184,38823861.31235504,14.698404570639664,0.0,1.6484707557831986e-05,small,False,False,False,False,False
SLVM,1233,14252356.016540527,9.745639578625399,0.0,4.490485638004341e-05,small,False,False,False,True,True
SM,4184,53653099.0070343,10.288685097129628,0.0,1.1928481520071962e-05,small,False,False,False,False,False
SMP,4184,2979823.879623413,17.11594207118084,0.0,0.0002147777942100667,small,False,False,False,False,False
SMPL,2293,19340895.46508789,24.78703184918992,0.0,3.309050509865271e-05,small,False,False,False,False,False
SNDR,2357,13796282.166290283,11.800657877149192,0.0,4.6389309256356796e-05,small,False,False,False,False,False
SNEX,4184,2829784.687945366,21.43826942819236,0.0,0.00022616561702603868,small,False,False,False,False,False
SONO,2024,26926477.93073654,17.13006484092418,0.0,2.3768426069175604e-05,small,False,False,False,False,False
SPHR,1600,21545807.694597244,26.423243892125942,0.0,2.9704154472727624e-05,small,False,False,False,False,False
SPNT,3274,4574001.8449783325,17.807144217013228,0.0,0.00013992123783304502,small,False,False,False,False,False
SPSC,4109,9991036.236572266,22.6221187963807,0.0,6.405741955546864e-05,small,False,False,False,False,False
SRPT,4184,64678934.42821503,37.22838422947485,0.0002390057361376673,9.895030053568901e-06,small,False,False,False,False,False
STAA,4184,6272822.4197387695,35.68594062921696,0.0,0.00010202743791791458,small,False,False,False,False,False
STBA,4184,2191555.16910553,21.735229991321717,0.0,0.0002920300656913018,small,False,False,False,False,False
STC,4184,4534265.661048889,20.485362905605943,0.0,0.000141147442131115,small,False,False,False,False,False
STEP,1490,11805391.632270813,21.199584498847603,0.0,5.4212517461133433e-05,small,False,False,False,False,False
STRA,4184,9525713.833618164,28.99267751807024,0.0,6.718656587617727e-05,small,False,False,False,False,False
SUPN,3598,11685727.8632164,41.666235781168,0.0,5.476766252742816e-05,small,False,False,False,False,False
SXI,4184,3712494.2295074463,17.545508888050335,0.0,0.00017239084034479746,small,False,False,False,False,False
SXT,4184,10216184.12361145,12.1819863816722,0.0,6.264569943692031e-05,small,False,False,False,False,False
TALO,2082,13880528.901958466,6.454919664367498,0.0,4.610775313537941e-05,small,False,False,False,False,False
TBBK,4184,2513122.0737457275,24.292422347496696,0.0,0.00025466331567654434,small,False,False,False,False,False
TDC,4184,45832548.79589081,10.745384560496202,0.0,1.3963875385812718e-05,small,False,False,False,False,False
TDS,4184,12411765.252304077,14.759114821938955,0.0,5.156397877257569e-05,small,False,False,False,False,False
TDW,4184,17717081.315856934,18.455865699286754,0.0,3.612333141052949e-05,small,False,False,False,False,False
TFIN,2963,6697099.73526001,24.650056648750162,0.0,9.556375525220582e-05,small,False,False,False,False,False
TFX,4184,49890326.15356445,12.444654221372225,0.0,1.2828138225235369e-05,small,False,False,False,False,False
TGTX,4102,11179052.403211594,10.174548011246678,0.05923939541686982,5.724993290273302e-05,small,False,False,True,True,False
THRM,4184,7473843.981933594,20.902893028391585,0.0,8.56319721882156e-05,small,False,False,False,False,False
TILE,4184,5072416.274642944,23.359575656108863,0.0,0.00012617260992544438,small,False,False,False,False,False
TMDX,1837,25108509.26399231,38.914830997287396,0.0005443658138268917,2.548936670317633e-05,small,False,False,False,False,False
TMP,4184,1651912.9997253418,24.2590792939773,0.0,0.00038742960440798683,small,False,False,False,False,False
TNC,4184,3992150.828933716,13.969348570309696,0.0,0.00016031458414885114,small,False,False,False,False,False
TNDM,3210,33049365.58418274,36.734028462362765,0.0,1.9364970815243147e-05,small,False,False,False,False,False
TPC,4184,5373299.130725861,13.265094449400365,0.0,0.00011910745790055143,small,False,False,False,False,False
TR,4184,2729379.216943741,17.44409305277257,0.0,0.00023448555482028205,small,False,False,False,False,False
TRIP,3697,69327403.92150879,18.776263026393583,0.0,9.231558717020418e-06,small,False,False,False,False,False
TRMK,4184,6059301.654434204,18.133748894605965,0.0,0.00010562273286586536,small,False,False,False,False,False
TRN,4184,19120561.20971155,6.953719806903006,0.0,3.347182088331888e-05,small,False,False,False,False,False
TRNO,4158,8885303.722858429,14.90831846248415,0.0,7.202905156224757e-05,small,False,False,False,False,False
TRST,4184,1436729.6614074707,26.48428089104386,0.0,0.00044545610575968313,small,False,False,False,False,False
TRUP,3042,11903957.648277283,33.252959064013524,0.0003287310979618672,5.376363213898191e-05,small,False,False,False,False,False
UA,2619,34873906.41071892,3.2753054842124607,0.001145475372279496,1.8351829945935976e-05,small,False,False,False,False,False
UAA,4184,82731907.17964172,7.617904257163666,0.0,7.735830368449286e-06,small,False,False,False,False,False
UCB,4184,7614573.1382369995,18.26181941270577,0.0,8.404936013894262e-05,small,False,False,False,False,False
UCTT,4184,6237562.575101852,19.237307629983462,0.0,0.00010260418108744176,small,False,False,False,False,False
UE,2916,10898037.80055046,12.531357650033016,0.0,5.872616811511459e-05,small,False,False,False,False,False
UFCS,4184,1586798.3620643616,26.303022069886513,0.0,0.00040332786780003066,small,False,False,False,False,False
UFPT,4184,740796.4933395386,27.53975222204114,0.0,0.0008639349750629297,small,False,True,False,True,False
UNF,4184,9089794.413757324,17.412001063438854,0.0,7.040863311840866e-05,small,False,False,False,False,False
UNFI,4184,17945962.51144409,19.802836740846125,0.0,3.5662617683051204e-05,small,False,False,False,False,False
UNIT,2853,12556312.24652481,23.00462011231941,0.0,5.0970379474047544e-05,small,False,False,False,False,False
UPBD,4184,11028661.170005798,21.013578573120235,0.0,5.803061587752664e-05,small,False,False,False,False,False
UPWK,1981,25540025.0,23.937367539161894,0.0,2.505870687283979e-05,small,False,False,False,False,False
URBN,4184,67813382.93552399,18.59624361908593,0.0,9.437665137698603e-06,small,False,False,False,False,False
USLM,4184,464467.90409088135,12.291791924244958,0.0007170172084130019,0.0013779208301867348,small,True,True,False,True,False
USPH,4184,4123487.4881744385,23.670314720499817,0.0,0.00015520842535242965,small,False,False,False,False,False
UTI,4184,788095.3917503357,37.236273053373026,0.0,0.0008120844338127389,small,False,True,False,True,False
UTL,4184,1561051.4234542847,22.002575970494135,0.0,0.0004099800880254233,small,False,False,False,False,False
UVV,4184,5158333.15486908,17.342586113513335,0.0,0.0001240710866834741,small,False,False,False,False,False
VAC,3717,24154505.450439453,12.612089667141234,0.0,2.6496092056745305e-05,small,False,False,False,False,False
VCEL,4184,5786528.5407066345,48.740200784572,0.0,0.00011060171837013786,small,False,False,False,False,False
VCTR,2145,5127193.468093872,26.54863727644078,0.0,0.0001248246246182576,small,False,False,False,False,False
VCYT,3221,11772750.37765503,42.485026388243,0.0,5.4362827671496016e-05,small,False,False,False,False,False
VECO,4184,11762743.907356262,18.830894540624378,0.0,5.440907368558391e-05,small,False,False,False,False,False
VGNT,102,49279087.576675415,60.95828511266569,0.0,1.2987253447097554e-05,small,False,False,False,True,True
VIR,1724,17013426.908016205,44.88494607188,0.0,3.7617347960536485e-05,small,False,False,False,False,False
VIRT,2855,17594271.075057983,23.78256905710617,0.0,3.6375476839576366e-05,small,False,False,False,False,False
VRRM,2366,14329719.529771805,9.305830246831164,0.04395604395604396,4.4662423341246776e-05,small,False,False,True,True,False
VRTS,4184,6144724.575805664,23.10146934707815,0.0,0.00010415438350482724,small,False,False,False,False,False
VSAT,4184,17790433.856010437,16.867395772261787,0.0,3.597438967368287e-05,small,False,False,False,False,False
VSEC,4184,920442.6382064819,26.905077801752533,0.0,0.0006953176367916471,small,False,True,False,True,False
VSH,4184,16657423.801136017,8.876498440195931,0.0,3.842130737865676e-05,small,False,False,False,False,False
VSNT,172,73073398.3631134,6.309615741871372,0.0,8.758317176104738e-06,small,False,False,False,True,True
VSTS,728,16736462.754893303,26.42774726948784,0.0,3.8239860439618926e-05,small,False,False,False,True,True
VSXY,1278,58934249.310112,16.98426018460861,0.0,1.0859559721076962e-05,small,False,False,False,False,False
VTOL,3417,1907793.701171875,23.23064436643365,0.0,0.00033546604101212607,small,False,False,False,False,False
VVX,3001,2723421.948623657,24.753967667517337,0.0,0.00023499847327126025,small,False,False,False,False,False
VYX,4184,30482775.981142044,8.39055522592361,0.0,2.0995463155846813e-05,small,False,False,False,False,False
WABC,4184,4631764.796447754,17.409746877550933,0.0,0.00013817627365077695,small,False,False,False,False,False
WAFD,4184,8795175.769042969,17.617843232392254,0.0,7.276716427347085e-05,small,False,False,False,False,False
WAY,553,50776520.19996643,26.794635830863857,0.0,1.2604250891545402e-05,small,False,False,False,True,True
WD,3944,7059035.715866089,17.0944517765657,0.0,9.066394133146512e-05,small,False,False,False,False,False
WDFC,4184,9061198.18572998,19.2367494260666,0.0,7.063083566673372e-05,small,False,False,False,False,False
WEN,4184,33861052.72426605,18.720877938331704,0.0,1.890077090076272e-05,small,False,False,False,False,False
WERN,4184,17002589.87264633,20.84484334448209,0.0,3.764132433904251e-05,small,False,False,False,False,False
WGO,4184,13297886.383152008,21.647528542412022,0.0,4.8127949176258515e-05,small,False,False,False,False,False
WHD,2145,18411445.678710938,16.457007003284975,0.0,3.476098570249857e-05,small,False,False,False,False,False
WINA,4184,865889.5385742188,13.424948932456152,0.0016730401529636712,0.0007391243010671194,small,False,True,False,True,False
WKC,4184,12518932.828330994,13.628428438090832,0.0,5.1122568415068645e-05,small,False,False,False,False,False
WLY,4184,7786722.41179657,16.12313702330154,0.0,8.219119241112613e-05,small,False,False,False,False,False
WOR,4184,9662572.201424599,13.018688470647218,0.0,6.623495138340511e-05,small,False,False,False,False,False
WRBY,1229,29797350.860786438,15.618431963718733,0.0,2.147841944037533e-05,small,False,False,False,True,True
WRLD,4184,6948695.695114136,25.900760562910886,0.0,9.210361599947538e-05,small,False,False,False,False,False
WS,685,7108192.264556885,26.143936393420997,0.00145985401459854,9.003695682110208e-05,small,False,False,False,True,True
WSBC,4184,3015607.9608917236,22.494802902177508,0.0,0.00021222917842767276,small,False,False,False,False,False
WSC,2713,30918516.71524048,2.779386962164441,0.08182823442683376,2.0699569966256778e-05,small,False,False,True,True,False
WSFS,4184,4898356.30607605,20.548078346199006,0.0,0.00013065607318237083,small,False,False,False,False,False
WT,4184,8238953.990077972,19.368813643687545,0.0002390057361376673,7.767976381112709e-05,small,False,False,False,False,False
WU,4184,50985544.41046715,10.2215519642794,0.0,1.255257754722749e-05,small,False,False,False,False,False
WWW,4184,13906579.479980469,11.817195417452492,0.0,4.602138152816992e-05,small,False,False,False,False,False
XHR,2904,8073813.930654526,16.32933424859082,0.0,7.926860904857596e-05,small,False,False,False,False,False
XNCR,3198,7128439.095783234,47.865238344310164,0.0,8.978122579157427e-05,small,False,False,False,False,False
XPEL,1796,7838399.97253418,32.47670975001309,0.0011135857461024498,8.164931647307683e-05,small,False,False,False,False,False
YELP,3639,35273182.29675293,18.03898504619827,0.0,1.8144095835064905e-05,small,False,False,False,False,False
YOU,1292,29614325.623703003,27.929287443055642,0.0,2.1611162385806638e-05,small,False,False,False,False,False
ZD,4184,19541405.79100609,19.120546261163685,0.0,3.275097026512593e-05,small,False,False,False,False,False
ZWS,3620,19228971.046742916,10.243761523525071,0.0,3.328311215635253e-05,small,False,False,False,False,False
