,N20|EW|band-|gate-,N20|EW|band-|gate+,N20|EW|band+|gate-,N20|EW|band+|gate+,N20|IVOL|band-|gate-,N20|IVOL|band-|gate+,N20|IVOL|band+|gate-,N20|IVOL|band+|gate+,N50|EW|band-|gate-,N50|EW|band-|gate+,N50|EW|band+|gate-,N50|EW|band+|gate+,N50|IVOL|band-|gate-,N50|IVOL|band-|gate+,N50|IVOL|band+|gate-,N50|IVOL|band+|gate+
2020-01-23,1.0258284096799164,1.0258284096799164,1.0258284096799164,1.0258284096799164,1.035951488199058,1.035951488199058,1.035951488199058,1.035951488199058,1.0495428472342772,1.0495428472342772,1.0495428472342772,1.0495428472342772,1.0563374269622123,1.0563374269622123,1.0563374269622123,1.0563374269622123
2020-01-24,1.0096202169222375,1.0096202169222375,1.0096202169222375,1.0096202169222375,1.0198704268654701,1.0198704268654701,1.0198704268654701,1.0198704268654701,1.03439699901738,1.03439699901738,1.03439699901738,1.03439699901738,1.0411726276735507,1.0411726276735507,1.0411726276735507,1.0411726276735507
2020-01-27,0.9876884721689668,0.9876884721689668,0.9876884721689668,0.9876884721689668,1.0002967245428618,1.0002967245428618,1.0002967245428618,1.0002967245428618,1.0188208904417673,1.0188208904417673,1.0188208904417673,1.0188208904417673,1.02714115600252,1.02714115600252,1.02714115600252,1.02714115600252
2020-01-28,1.0113899918698097,1.0113899918698097,1.0113899918698097,1.0113899918698097,1.0218089695065893,1.0218089695065893,1.0218089695065893,1.0218089695065893,1.039634059105242,1.039634059105242,1.039634059105242,1.039634059105242,1.0468020735236518,1.0468020735236518,1.0468020735236518,1.0468020735236518
2020-01-29,0.9950184939459646,0.9950184939459646,0.9950184939459646,0.9950184939459646,1.00743229308826,1.00743229308826,1.00743229308826,1.00743229308826,1.0344706860867365,1.0344706860867365,1.0344706860867365,1.0344706860867365,1.0432060940857204,1.0432060940857204,1.0432060940857204,1.0432060940857204
2020-01-30,0.9867250320322045,0.9867250320322045,0.9867250320322045,0.9867250320322045,0.9985494617002434,0.9985494617002434,0.9985494617002434,0.9985494617002434,1.0321173071933094,1.0321173071933094,1.0321173071933094,1.0321173071933094,1.0413835046715159,1.0413835046715159,1.0413835046715159,1.0413835046715159
2020-01-31,0.951732927505241,0.951732927505241,0.951732927505241,0.951732927505241,0.9631064123565444,0.9631064123565444,0.9631064123565444,0.9631064123565444,1.0026122817879632,1.0026122817879632,1.0026122817879632,1.0026122817879632,1.0130183852775734,1.0130183852775734,1.0130183852775734,1.0130183852775734
2020-02-03,0.9697641248688532,0.9697641248688532,0.9697641248688532,0.9697641248688532,0.9772993966842964,0.9772993966842964,0.9772993966842964,0.9772993966842964,1.0122434429069154,1.0122434429069154,1.0122434429069154,1.0122434429069154,1.021052945509958,1.021052945509958,1.021052945509958,1.021052945509958
2020-02-04,1.0003658715007904,1.0003658715007904,1.0011464096508187,1.0011464096508187,1.0026758922723447,1.0026758922723447,1.0034735069859226,1.0034735069859226,1.0351403598438964,1.0351403598438964,1.0357072499935844,1.0357072499935844,1.041009819804936,1.041009819804936,1.041668490056781,1.041668490056781
2020-02-05,0.9928824056130604,0.9928824056130604,1.0004518804511164,1.0004518804511164,0.9973518868186538,0.9973518868186538,1.0027094846624731,1.0027094846624731,1.0308706097761442,1.0308706097761442,1.0288802062943854,1.0288802062943854,1.038151242494161,1.038151242494161,1.0322768906378563,1.0322768906378563
2020-02-06,0.9915463291868397,0.9915463291868397,0.986222034286746,0.986222034286746,0.9942793802117253,0.9942793802117253,0.9848335787546282,0.9848335787546282,1.0287009321375553,1.0287009321375553,1.0249063456943124,1.0249063456943124,1.035484322100321,1.035484322100321,1.0278010378186389,1.0278010378186389
2020-02-07,0.977798701207465,0.977798701207465,0.9727240685722316,0.9727240685722316,0.9828225601841868,0.9828225601841868,0.9722795172914981,0.9722795172914981,1.0150652890318064,1.0150652890318064,1.0132548198771174,1.0132548198771174,1.023752568846924,1.023752568846924,1.0184490525171688,1.0184490525171688
2020-02-10,0.9967951873893895,0.9967951873893895,0.9874006063624657,0.9874006063624657,0.9937568937669019,0.9937568937669019,0.9831348948220052,0.9831348948220052,1.0319464664479023,1.0319464664479023,1.0306944207376483,1.0306944207376483,1.0371976102282523,1.0371976102282523,1.03264769168237,1.03264769168237
2020-02-11,1.0066054434379654,1.0066054434379654,1.0003130493419932,1.0003130493419932,1.0070625865982432,1.0070625865982432,0.9959146503883991,0.9959146503883991,1.0427631786147582,1.0427631786147582,1.0407547502788683,1.0407547502788683,1.0491894779033704,1.0491894779033704,1.043271350510565,1.043271350510565
2020-02-12,1.0265772408228213,1.0265772408228213,1.0192939467351987,1.0192939467351987,1.0247063747367915,1.0247063747367915,1.014177415677005,1.014177415677005,1.0603610825849399,1.0603610825849399,1.0544760608439525,1.0544760608439525,1.065247755695452,1.065247755695452,1.0542537728415002,1.0542537728415002
2020-02-13,1.016940019584564,1.016940019584564,1.0200716740283169,1.0200716740283169,1.0167626838988308,1.0167626838988308,1.017805024718031,1.017805024718031,1.0600379218748637,1.0600379218748637,1.0548627656976246,1.0548627656976246,1.0673434163179942,1.0673434163179942,1.057603228269386,1.057603228269386
2020-02-14,1.0129638896972426,1.0129638896972426,1.0145207356202617,1.0145207356202617,1.012765534046,1.012765534046,1.0130502423411616,1.0130502423411616,1.0530967810582492,1.0530967810582492,1.0492525224349705,1.0492525224349705,1.0606061123396842,1.0606061123396842,1.0525993328664895,1.0525993328664895
2020-02-18,1.0106028664729236,1.0106028664729236,1.0054459142467147,1.0054459142467147,1.009982516710525,1.009982516710525,1.0047781150503707,1.0047781150503707,1.0488026549351568,1.0488026549351568,1.0441202647108603,1.0441202647108603,1.0548694464320232,1.0548694464320232,1.0484518889859922,1.0484518889859922
2020-02-19,1.0472687386949708,1.0472687386949708,1.050779307924517,1.050779307924517,1.042015066657652,1.042015066657652,1.0427404921415637,1.0427404921415637,1.0743516278748502,1.0743516278748502,1.0679928629695405,1.0679928629695405,1.0763920109276532,1.0763920109276532,1.0671656126918012,1.0671656126918012
2020-02-20,1.0503800774959837,1.0503800774959837,1.0511304789496172,1.0511304789496172,1.0423984459487787,1.0423984459487787,1.0418177915681066,1.0418177915681066,1.0689542936118932,1.0689542936118932,1.0647097909528742,1.0647097909528742,1.0674918550612402,1.0674918550612402,1.060706318266091,1.060706318266091
2020-02-21,1.0292036285604567,1.0292036285604567,1.0307295464976054,1.0307295464976054,1.0226224572844302,1.0226224572844302,1.01907174831906,1.01907174831906,1.0456343132786932,1.0456343132786932,1.0409450858959282,1.0409450858959282,1.0438890018048839,1.0438890018048839,1.0365688848846344,1.0365688848846344
2020-02-24,0.9934449387972416,0.9934449387972416,0.9932474171633227,0.9932474171633227,0.9858292721224773,0.9858292721224773,0.9847399084083867,0.9847399084083867,1.0100006073431715,1.0100006073431715,1.005303985817606,1.005303985817606,1.009532520168303,1.009532520168303,1.0030768759372557,1.0030768759372557
2020-02-25,0.9552313313926182,0.95370296126239,0.9490480617531485,0.9475295848543435,0.9493028289750067,0.9477839444486467,0.9418606803809656,0.940353703292356,0.9731328185941402,0.9715758060843896,0.9660852494244799,0.9645395130254008,0.9736317203389968,0.9720739095864545,0.9653426061077659,0.9637980579379934
2020-02-26,0.9503687723401526,0.95370296126239,0.9431214781397786,0.9475295848543435,0.9423548761481078,0.9477839444486467,0.9317286282265328,0.940353703292356,0.9691516454676856,0.9715758060843896,0.9600313447790308,0.9645395130254008,0.9687891104709082,0.9720739095864545,0.9584072417111171,0.9637980579379934
2020-02-27,0.9067686867304149,0.95370296126239,0.9055987329453906,0.9475295848543435,0.9029383885272055,0.9477839444486467,0.8991606799644256,0.940353703292356,0.9283962575160826,0.9715758060843896,0.9166184147875505,0.9645395130254008,0.9298749904843957,0.9720739095864545,0.9171537693283532,0.9637980579379934
2020-02-28,0.9168985701187274,0.95370296126239,0.918358118970147,0.9475295848543435,0.9143466668958402,0.9477839444486467,0.9118096894204352,0.940353703292356,0.9379991895922222,0.9715758060843896,0.9244607407250298,0.9645395130254008,0.9361529187990412,0.9720739095864545,0.9204383339920275,0.9637980579379934
2020-03-02,0.9371295228626555,0.95370296126239,0.9413036414785891,0.9475295848543435,0.9294845303947444,0.9477839444486467,0.9319892191862374,0.940353703292356,0.9625310920955205,0.9715758060843896,0.9468611534121408,0.9645395130254008,0.9620472295376871,0.9720739095864545,0.9449762224357804,0.9637980579379934
2020-03-03,0.9176943508857124,0.95370296126239,0.9179188421313078,0.9475295848543435,0.9102443650330956,0.9477839444486467,0.908253983765812,0.940353703292356,0.9394818180487678,0.9715758060843896,0.9255906532612171,0.9645395130254008,0.9389645195178751,0.9720739095864545,0.9242584074041071,0.9637980579379934
2020-03-04,0.9408968248947248,0.95370296126239,0.9499991782552322,0.9475295848543435,0.9332074884232495,0.9477839444486467,0.9412221627202236,0.940353703292356,0.9711948992054583,0.9715758060843896,0.9578654834318018,0.9645395130254008,0.972439427563562,0.9720739095864545,0.9585694366003396,0.9637980579379934
2020-03-05,0.9215463278310372,0.95370296126239,0.9316866561149587,0.9475295848543435,0.9110554252784689,0.9477839444486467,0.9198625532343525,0.940353703292356,0.9398646511444885,0.9715758060843896,0.9297785985893664,0.9645395130254008,0.9376047715972377,0.9720739095864545,0.9279951713041933,0.9637980579379934
2020-03-06,0.8845045791228011,0.95370296126239,0.8854413275722411,0.9475295848543435,0.8790223511813086,0.9477839444486467,0.8783442204989222,0.940353703292356,0.9059385084025136,0.9715758060843896,0.8951360172625077,0.9645395130254008,0.9055632945400858,0.9720739095864545,0.8958055490571031,0.9637980579379934
2020-03-09,0.7855734028395768,0.95370296126239,0.7831514923191378,0.9475295848543435,0.7878236015071033,0.9477839444486467,0.781330758529721,0.940353703292356,0.8092001043819175,0.9715758060843896,0.7999002299595442,0.9645395130254008,0.8111741349649567,0.9720739095864545,0.8021180171357318,0.9637980579379934
2020-03-10,0.8157733039722993,0.95370296126239,0.8159243290910313,0.9475295848543435,0.8166424112720446,0.9477839444486467,0.8140543977363411,0.940353703292356,0.842622374670469,0.9715758060843896,0.8365129186556611,0.9645395130254008,0.8447099539511824,0.9720739095864545,0.8388870633044645,0.9637980579379934
2020-03-11,0.7663590112698195,0.95370296126239,0.7652937377117349,0.9475295848543435,0.7680948427105654,0.9477839444486467,0.7655000452197506,0.940353703292356,0.7880256180739073,0.9715758060843896,0.7806525427281471,0.9645395130254008,0.7896155485723789,0.9720739095864545,0.7827914052214684,0.9637980579379934
2020-03-12,0.6704034669020689,0.95370296126239,0.6595103736077925,0.9475295848543435,0.6764349077439817,0.9477839444486467,0.6636985348593597,0.940353703292356,0.6870107042672396,0.9715758060843896,0.6865571978713958,0.9645395130254008,0.6904081626160647,0.9720739095864545,0.6903830761477587,0.9637980579379934
2020-03-13,0.7173814657985835,0.95370296126239,0.7047683331436567,0.9475295848543435,0.7278768451735808,0.9477839444486467,0.7137946739663615,0.940353703292356,0.7401142223192625,0.9715758060843896,0.7411838398352246,0.9645395130254008,0.745759693008057,0.9720739095864545,0.7491418521811016,0.9637980579379934
2020-03-16,0.6038325566223753,0.95370296126239,0.5887528332542198,0.9475295848543435,0.6081713397644372,0.9477839444486467,0.5933537234401096,0.940353703292356,0.6104619053480178,0.9715758060843896,0.6142630631643307,0.9645395130254008,0.6115619768395406,0.9720739095864545,0.6175980319777593,0.9637980579379934
2020-03-17,0.6502592255024052,0.95370296126239,0.6179173261223526,0.9475295848543435,0.6582962582000912,0.9477839444486467,0.6195550566484938,0.940353703292356,0.6394840838806016,0.9715758060843896,0.6456809105313571,0.9645395130254008,0.6386065756069204,0.9720739095864545,0.6477153673748461,0.9637980579379934
2020-03-18,0.5652429237519266,0.95370296126239,0.5454606747553816,0.9475295848543435,0.5784216545632795,0.9477839444486467,0.5543341496055019,0.940353703292356,0.5571186798222658,0.9715758060843896,0.5673630148498674,0.9645395130254008,0.5568840070400597,0.9720739095864545,0.5694809661474024,0.9637980579379934
2020-03-19,0.6071795301413553,0.95370296126239,0.5905061225555871,0.9475295848543435,0.6203065993823059,0.9477839444486467,0.598620373891502,0.940353703292356,0.5991044066346821,0.9715758060843896,0.6112071691611444,0.9645395130254008,0.6006599206159084,0.9720739095864545,0.6153250277542088,0.9637980579379934
2020-03-20,0.6004505022110126,0.95370296126239,0.585540370578874,0.9475295848543435,0.6121119400625085,0.9477839444486467,0.5925388816765549,0.940353703292356,0.5841432860034255,0.9715758060843896,0.5982850578995379,0.9645395130254008,0.5825336653966917,0.9720739095864545,0.6002546271918282,0.9637980579379934
2020-03-23,0.6130333067037109,0.95370296126239,0.6024940203399727,0.9475295848543435,0.6224893506876096,0.9477839444486467,0.6051623103023953,0.940353703292356,0.5874004205124815,0.9715758060843896,0.6026418268428795,0.9645395130254008,0.5815729986945118,0.9720739095864545,0.6007870783294906,0.9637980579379934
2020-03-24,0.6853758637893533,0.95370296126239,0.6829722617930132,0.9475295848543435,0.6906264690217082,0.9477839444486467,0.6792054110055078,0.940353703292356,0.6607878886221544,0.9715758060843896,0.6765182606206869,0.9645395130254008,0.6519243245755938,0.9720739095864545,0.6715946803767691,0.9637980579379934
2020-03-25,0.6970216260678916,0.95370296126239,0.7036127875466488,0.9475295848543435,0.6995417465119843,0.9477839444486467,0.6997197334382983,0.940353703292356,0.6868498855791302,0.9715758060843896,0.6999472668745429,0.9645395130254008,0.679652795985613,0.9720739095864545,0.6960752051392524,0.9637980579379934
2020-03-26,0.7405718430249894,0.95370296126239,0.7309879644743424,0.9475295848543435,0.7469571862269705,0.9477839444486467,0.7302683893547837,0.940353703292356,0.728571481971025,0.9715758060843896,0.740883627352275,0.9645395130254008,0.7255633614423674,0.9720739095864545,0.7413051446226225,0.9637980579379934
2020-03-27,0.7097551443647299,0.95370296126239,0.6905840182628006,0.9475295848543435,0.7235037793210579,0.9477839444486467,0.6932304344616652,0.940353703292356,0.6947712419257924,0.9715758060843896,0.7092704910924328,0.9645395130254008,0.6950986832960351,0.9720739095864545,0.7136166006036101,0.9637980579379934
2020-03-30,0.723674468981592,0.95370296126239,0.707475327089417,0.9475295848543435,0.7372788255735084,0.9477839444486467,0.7107503231677786,0.940353703292356,0.7066618571494692,0.9715758060843896,0.7213352533291271,0.9645395130254008,0.7054580296987307,0.9720739095864545,0.7243857885203742,0.9637980579379934
2020-03-31,0.7133164349023992,0.95370296126239,0.6980540777957916,0.9475295848543435,0.7257319727412562,0.9477839444486467,0.6996064650081366,0.940353703292356,0.6922330505776932,0.9715758060843896,0.7082030772390997,0.9645395130254008,0.6890677336786346,0.9720739095864545,0.7094208259045252,0.9637980579379934
2020-04-01,0.6677683869454483,0.95370296126239,0.6527578791673152,0.9475295848543435,0.6816942853546321,0.9477839444486467,0.656741293253106,0.940353703292356,0.6413250681030169,0.9715758060843896,0.6575330536538628,0.9645395130254008,0.63726463647593,0.9720739095864545,0.6580804446570723,0.9637980579379934
2020-04-02,0.6696901554294086,0.95370296126239,0.6532697716887549,0.9475295848543435,0.682876647049967,0.9477839444486467,0.657548402516837,0.940353703292356,0.6395731977292558,0.9715758060843896,0.6570294004192986,0.9645395130254008,0.6349659494764801,0.9720739095864545,0.656750306513612,0.9637980579379934
2020-04-03,0.6505230771944113,0.95370296126239,0.6325115499825156,0.9475295848543435,0.6633394320838708,0.9477839444486467,0.6348569678455195,0.940353703292356,0.618139524966568,0.9715758060843896,0.6361777909675569,0.9645395130254008,0.6121834419992365,0.9720739095864545,0.6349549230764951,0.9637980579379934
2020-04-06,0.7152271910121032,0.95370296126239,0.69416151974004,0.9475295848543435,0.7226880928814784,0.9477839444486467,0.6906185139725073,0.940353703292356,0.6787988785444143,0.9715758060843896,0.6991353571923273,0.9645395130254008,0.6684916239315245,0.9720739095864545,0.6935311824310436,0.9637980579379934
2020-04-07,0.721628671469033,0.95370296126239,0.7002326992512724,0.9475295848543435,0.7231320861549937,0.9477839444486467,0.6908042925287458,0.940353703292356,0.6835512478088126,0.9715758060843896,0.7032437237389978,0.9645395130254008,0.6696432761301998,0.9720739095864545,0.6940915476889069,0.9637980579379934
2020-04-08,0.7619632788418231,0.95370296126239,0.740261710623359,0.9475295848543435,0.7632007611607954,0.9477839444486467,0.7302039533281259,0.940353703292356,0.7217924912328457,0.9715758060843896,0.7424348223550936,0.9645395130254008,0.7050127443974064,0.9720739095864545,0.7305671554431706,0.9637980579379934
2020-04-09,0.7997086966120547,0.95370296126239,0.7727262041620467,0.9475295848543435,0.8015397339107309,0.9477839444486467,0.762572493522673,0.940353703292356,0.749387701570483,0.9715758060843896,0.769506561811426,0.9645395130254008,0.7315188390575764,0.9720739095864545,0.7569634739320608,0.9637980579379934
2020-04-13,0.7877496719232938,0.95370296126239,0.7674926032267513,0.9475295848543435,0.788474472290555,0.9477839444486467,0.7570955250428747,0.940353703292356,0.7341453963110507,0.9715758060843896,0.7549174909316189,0.9645395130254008,0.7171268240617769,0.9720739095864545,0.7430228154155405,0.9637980579379934
2020-04-14,0.8204683466125892,0.95370296126239,0.8002691211014323,0.9475295848543435,0.8197586297630771,0.9477839444486467,0.7880410308922758,0.940353703292356,0.7642787334390411,0.9715758060843896,0.7877603837154767,0.9645395130254008,0.7462470754611513,0.9720739095864545,0.7750669292141973,0.9637980579379934
2020-04-15,0.7950683874665082,0.95370296126239,0.7799327881489992,0.9475295848543435,0.797905761356676,0.9477839444486467,0.7719147447638857,0.940353703292356,0.7389992529594542,0.9715758060843896,0.7661441170386701,0.9645395130254008,0.7241094315840847,0.9720739095864545,0.7562531873469764,0.9637980579379934
2020-04-16,0.8033079263094755,0.95370296126239,0.789005233488999,0.9475295848543435,0.806498618126073,0.9477839444486467,0.7814120091487773,0.940353703292356,0.7516278841708197,0.9715758060843896,0.7739104397549883,0.9645395130254008,0.7372797480288888,0.9720739095864545,0.7647854429445116,0.9637980579379934
2020-04-17,0.8422558727522407,0.95370296126239,0.8228709201801108,0.9475295848543435,0.8455589404494359,0.9477839444486467,0.8147806503246439,0.940353703292356,0.783899372229381,0.9715758060843896,0.8086109001544742,0.9645395130254008,0.7666480383848228,0.9720739095864545,0.7968502554393977,0.9637980579379934
2020-04-20,0.8286350856759588,0.95370296126239,0.809738861653158,0.9475295848543435,0.8349768801025279,0.9477839444486467,0.804807740725587,0.940353703292356,0.7742180596264401,0.9715758060843896,0.7970508154621454,0.9645395130254008,0.7589106273461306,0.9720739095864545,0.7866758666327629,0.9637980579379934
2020-04-21,0.7913132694922057,0.95370296126239,0.7746103005018462,0.9475295848543435,0.798907152074903,0.9477839444486467,0.7706817736338073,0.940353703292356,0.7448527025141163,0.9715758060843896,0.7650685314840708,0.9645395130254008,0.7302317374230309,0.9720739095864545,0.7551543620689423,0.9637980579379934
2020-04-22,0.8177920663727668,0.95370296126239,0.805028269947563,0.9475295848543435,0.8237895916445797,0.9477839444486467,0.7995916005538402,0.940353703292356,0.7674696071938223,0.9715758060843896,0.7885399044769219,0.9645395130254008,0.751589195151914,0.9720739095864545,0.7782498159642444,0.9637980579379934
2020-04-23,0.8324824605093417,0.95370296126239,0.817916182623377,0.9475295848543435,0.8388548726283842,0.9477839444486467,0.8127186670463937,0.940353703292356,0.7758107373344281,0.9715758060843896,0.7956015163887927,0.9645395130254008,0.7598503427685341,0.9720739095864545,0.7850618226569278,0.9637980579379934
2020-04-24,0.8454990198441101,0.95370296126239,0.8297932794256638,0.9475295848543435,0.8522027752272191,0.9477839444486467,0.8248877286256037,0.940353703292356,0.7937100396643415,0.9715758060843896,0.814548032275623,0.9645395130254008,0.7763156811893795,0.9720739095864545,0.8033255603013714,0.9637980579379934
2020-04-27,0.8717723007998731,0.95370296126239,0.8517017415634758,0.9475295848543435,0.8757901080109167,0.9477839444486467,0.8434803956790736,0.940353703292356,0.8196119716093144,0.9715758060843896,0.8396661320394777,0.9645395130254008,0.8000912657318413,0.9720739095864545,0.8264385765974039,0.9637980579379934
2020-04-28,0.8948113376852714,0.95370296126239,0.8722493204664927,0.9475295848543435,0.8936340681774796,0.9477839444486467,0.8586647493657762,0.940353703292356,0.8286524553576088,0.9715758060843896,0.8489410659013722,0.9645395130254008,0.8054970998300952,0.9720739095864545,0.8323232840787076,0.9637980579379934
2020-04-29,0.9614785785125062,0.95370296126239,0.9298477955645248,0.9475295848543435,0.9563874117478688,0.9477839444486467,0.9111437294544303,0.940353703292356,0.8695628386352682,0.9715758060843896,0.898845668111654,0.9645395130254008,0.8414855338100438,0.9720739095864545,0.8785378051629885,0.9637980579379934
2020-04-30,0.9248778176160047,0.95370296126239,0.8969913845585431,0.9475295848543435,0.9207131322611835,0.9477839444486467,0.8802316912901005,0.940353703292356,0.835588763556915,0.9715758060843896,0.866452599161008,0.9645395130254008,0.8099221870150011,0.9720739095864545,0.8481381107494342,0.9637980579379934
2020-05-01,0.8791017257855209,0.95370296126239,0.8469318847598123,0.9475295848543435,0.8806429802885894,0.9477839444486467,0.8352926826612274,0.940353703292356,0.8002744532869309,0.9715758060843896,0.8267928391735585,0.9645395130254008,0.7787002247572055,0.9720739095864545,0.811992810394946,0.9637980579379934
2020-05-04,0.8867693144743092,0.95370296126239,0.861269045566879,0.9475295848543435,0.8879532578767596,0.9477839444486467,0.8495396331372804,0.940353703292356,0.810352416579921,0.9715758060843896,0.836104184708488,0.9645395130254008,0.7885150398716919,0.9720739095864545,0.8211705084102936,0.9637980579379934
2020-05-05,0.9104304627067333,0.95370296126239,0.8805667848401038,0.9475295848543435,0.9135838066784769,0.9477839444486467,0.8695183988179007,0.940353703292356,0.8339642502304105,0.9715758060843896,0.8634504997134616,0.9645395130254008,0.8105867352599845,0.9720739095864545,0.8469919105074736,0.9637980579379934
2020-05-06,0.9402222766991299,0.95370296126239,0.9114219018751304,0.9475295848543435,0.93785852829086,0.9477839444486467,0.8951137842352614,0.940353703292356,0.8461666010938411,0.9715758060843896,0.8788975112744395,0.9645395130254008,0.8197627514045445,0.9720739095864545,0.8589901287771967,0.9637980579379934
2020-05-07,0.9541990198298381,0.95370296126239,0.9218145403920238,0.9475295848543435,0.9505702769618335,0.9477839444486467,0.9043041754303917,0.940353703292356,0.8557379752009713,0.9715758060843896,0.8899139875729352,0.9645395130254008,0.8265972230565941,0.9720739095864545,0.8680334103932534,0.9637980579379934
2020-05-08,0.9706616164254885,0.95370296126239,0.9377614280919585,0.9475295848543435,0.9634581472125981,0.9477839444486467,0.9167225705102037,0.940353703292356,0.8682164924608995,0.9715758060843896,0.9049354144156306,0.9645395130254008,0.8371094106148441,0.9720739095864545,0.8806111178968608,0.9637980579379934
2020-05-11,0.9944572447009792,0.95370296126239,0.9750879273136852,0.9475295848543435,0.9827563732483428,0.9477839444486467,0.9485806155284688,0.940353703292356,0.8975229115494319,0.9715758060843896,0.9324688666327617,0.9645395130254008,0.8633019801803999,0.9720739095864545,0.9062523569559316,0.9637980579379934
2020-05-12,0.9825037624611163,0.95370296126239,0.9650323253107678,0.9475295848543435,0.9686565105230723,0.9477839444486467,0.9367590501781083,0.940353703292356,0.8772538977790548,0.9715758060843896,0.9121857866527079,0.9645395130254008,0.8442938855380347,0.9720739095864545,0.8860576703673757,0.9637980579379934
2020-05-13,0.954513991887333,0.95370296126239,0.939984317980674,0.9475295848543435,0.9433632495495228,0.9477839444486467,0.9143383875852854,0.940353703292356,0.8623404277038593,0.9715758060843896,0.8952103167307196,0.9645395130254008,0.8317588841789705,0.9720739095864545,0.8705427482495017,0.9637980579379934
